"Owner:       320941          PNR TRANSPORT PTY LTD"
"P.O.BOX 8017"
"TARNEIT"
"Payment Cut-Off Date:        02.02.2023"
"Payment for Truck:           20010322             TRK,QRY,1100,SYDN,PNR TRANSPORT PTY LTD"
""
""
"Date          Docket #     Load Qty       Paid Qty   Units   KM/Zone   Description               Amount (AUD)   Delivery Address                                                                 Adjustment Reason"
""
""
"10.01.2023    G-144658     38.440         38.44      TO       122      Normal @ 18.99            729.98         DOWNER EDI WORKS - MEDIUM SAND QUAR,CONTRACT MITTAGONG SAND - 340,ROSEHILL"
"11.01.2023    34400129     39.060         39.06      TO       163      Normal @ 21.86            853.85         INT TFR TO LIDCOMBE NSW CONCRETE,42-44 Birnie Avenue,LIDCOMBE"
"11.01.2023    34400166     38.480         38.48      TO       164      Normal @ 21.93            843.87         INT TFR TO PENDLE HILL CONCRETE,154A Bungaree Road,PENDLE HILL"
"12.01.2023    34400234     39.060         39.06      TO       163      Normal @ 21.86            853.85         INT TFR TO LIDCOMBE NSW CONCRETE,42-44 Birnie Avenue,LIDCOMBE"
"12.01.2023    34400303     38.480         38.48      TO       175      Normal @ 22.70            873.50         Emu Plains NSW Conc Tolling,Lot 45 Kite Street,EMU PLAINS"
"13.01.2023    34400344     38.740         38.74      TO       175      Normal @ 22.70            879.40         Emu Plains NSW Conc Tolling,Lot 45 Kite Street,EMU PLAINS"
"13.01.2023    34400392     38.600         38.60      TO       163      Normal @ 21.86            843.80         INT TFR TO LIDCOMBE NSW CONCRETE,42-44 Birnie Avenue,LIDCOMBE"
"14.01.2023    1043108\1    38.420         38.42      TO        52      Normal @ 14.09            541.34         Blacktown NSW Concrete,70 Tattersall Road,KINGS PARK"
"14.01.2023    34827264     38.500         38.50      TO        29      Normal @ 12.48            480.48         Emu Plains NSW Conc Tolling,Lot 45 Kite Street,EMU PLAINS"
"16.01.2023    33685438     38.860         38.86      TO       105      Normal @ 18.12            703.95         DOWNER EDI WORKS ROSEHILL QUARRIES,CONTRACT ROSEHILL - 336,CONTRACT"
"16.01.2023    33685452     37.880         37.88      TO       105      Normal @ 18.12            686.20         DOWNER EDI WORKS ROSEHILL QUARRIES,CONTRACT ROSEHILL - 336,CONTRACT"
"16.01.2023    34400450     39.040         39.04      TO       163      Normal @ 21.86            853.41         INT TFR TO LIDCOMBE NSW CONCRETE,42-44 Birnie Avenue,LIDCOMBE"
"16.01.2023    34827346     39.280         39.28      TO        18      Normal @ 11.71            459.97         INT TFR TO PENDLE HILL CONCRETE,154A Bungaree Road,PENDLE HILL"
"16.01.2023    34827362     39.100         39.10      TO        57      Normal @ 14.44            564.60         INT TFR TO Alexandria (City) NSW Co,122 - 132 Euston Road,ALEXANDRIA"
"16.01.2023    34827396     38.740         38.74      TO        27      Normal @ 12.34            478.05         INT TFR TO LIDCOMBE NSW CONCRETE,42-44 Birnie Avenue,LIDCOMBE"
"17.01.2023    34400581     39.140         39.14      TO       157      Normal @ 21.44            839.16         INT TFR TO Humes BLACKTOWN NSW,Woodstock Ave & Glenndenning R,ROOTY HILL"
"17.01.2023    34400647     39.260         39.26      TO       163      Normal @ 22.35            877.42         INT TFR TO LIDCOMBE NSW CONCRETE,42-44 Birnie Avenue,LIDCOMBE"
"17.01.2023    34827443     39.140         39.14      TO        23      Normal @ 12.06            472.03         INT TFR TO CAMELLIA CONCRETE NSW,1 B GRAND AVENUE,ROSEHILL"
"17.01.2023    34827549     39.320         39.32      TO        23      Normal @ 12.13            476.91         INT TFR TO CAMELLIA CONCRETE NSW,1 B GRAND AVENUE,ROSEHILL"
"18.01.2023    33685666     38.860         38.86      TO       105      Normal @ 16.60            645.27         DOWNER EDI WORKS ROSEHILL QUARRIES,CONTRACT ROSEHILL - 336,CONTRACT"
"18.01.2023    33685673     39.400         39.40      TO       105      Normal @ 16.61            654.24         DOWNER EDI WORKS ROSEHILL QUARRIES,CONTRACT ROSEHILL - 336,CONTRACT"
"19.01.2023    34827715     39.140         39.14      TO        29      Normal @ 12.57            491.87         Emu Plains NSW Conc Tolling,Lot 45 Kite Street,EMU PLAINS"
"19.01.2023    34827729     39.340         39.34      TO        23      Normal @ 12.13            477.15         INT TFR TO CAMELLIA CONCRETE NSW,1 B GRAND AVENUE,ROSEHILL"
"19.01.2023    34827751     39.280         39.28      TO        29      Normal @ 12.57            493.63         Emu Plains NSW Conc Tolling,Lot 45 Kite Street,EMU PLAINS"
"20.01.2023    34827834     39.160         39.16      TO        18      Normal @ 10.25            401.55         INT TFR TO PENDLE HILL CONCRETE,154A Bungaree Road,PENDLE HILL"
"20.01.2023    34827861     38.960         38.96      TO        57      Normal @ 13.10            510.42         INT TFR TO BROOKVALE NSW CONCRETE,18 William Street,BROOKVALE"
"21.01.2023    34401072     38.880         38.88      TO       153      Normal @ 20.11            781.84         Metromix Wetherill Park,136 Hassall St,Wetherill Park"
"21.01.2023    34827983     39.260         39.26      TO        30      Normal @ 11.13            436.96         CHERRIE CIVIL ENGINEERING,1590 THE NORTHERN RD BRINGELLY,1590 THE"
"23.01.2023    33685993     38.560         38.56      TO       105      Normal @ 16.61            640.29         DOWNER EDI WORKS ROSEHILL QUARRIES,CONTRACT ROSEHILL - 336,CONTRACT"
"23.01.2023    33685999     38.480         38.48      TO       105      Normal @ 16.60            638.96         DOWNER EDI WORKS ROSEHILL QUARRIES,CONTRACT ROSEHILL - 336,CONTRACT"
"23.01.2023    34401141     38.720         38.72      TO       121      Normal @ 17.77            688.17         INT TFR TO NARELLAN NSW CONCRETE,Lot 9 Graham Hill Road,NARELLAN"
"23.01.2023    34828011     39.020         39.02      TO        23      Normal @ 10.62            414.35         INT TFR TO CAMELLIA CONCRETE NSW,1 B GRAND AVENUE,ROSEHILL"
"24.01.2023    33686090     39.300         39.30      TO       105      Normal @ 16.61            652.58         DOWNER EDI WORKS ROSEHILL QUARRIES,CONTRACT ROSEHILL - 336,CONTRACT"
"24.01.2023    34828120     39.080         39.08      TO        57      Normal @ 13.10            511.99         INT TFR TO BROOKVALE NSW CONCRETE,18 William Street,BROOKVALE"
"24.01.2023    34828175     39.320         39.32      TO        23      Normal @ 10.62            417.54         INT TFR TO CAMELLIA CONCRETE NSW,1 B GRAND AVENUE,ROSEHILL"
"24.01.2023    34828197     39.040         39.04      TO        21      Normal @ 10.47            408.87         INT TFR TO WINDSOR NSW CONCRETE,Lot 10 Fairey Road,SOUTH WINDSOR"
"24.01.2023    34828222     39.160         39.16      TO        57      Normal @ 13.10            513.04         INT TFR TO Alexandria (City) NSW Co,122 - 132 Euston Road,ALEXANDRIA"
"25.01.2023    34401438     39.000         39.00      TO       168      Normal @ 21.20            826.96         INT TFR TO CAMELLIA CONCRETE NSW,1 B GRAND AVENUE,ROSEHILL"
"25.01.2023    34828361     39.160         39.16      TO        13      Normal @ 9.89             387.25         INT TFR TO BLACKTOWN NSW CONCRETE,Lot 7 Tattersall Road,MARAYONG"
"25.01.2023    34828380     39.480         39.48      TO        13      Normal @ 9.89             390.42         INT TFR TO BLACKTOWN NSW CONCRETE,Lot 7 Tattersall Road,MARAYONG"
"27.01.2023    34828392     39.260         39.26      TO        57      Normal @ 13.10            514.35         INT TFR TO BROOKVALE NSW CONCRETE,18 William Street,BROOKVALE"
"27.01.2023    34828421     38.980         38.98      TO        23      Normal @ 10.62            413.93         INT TFR TO CAMELLIA CONCRETE NSW,1 B GRAND AVENUE,ROSEHILL"
"27.01.2023    34828437     39.100         39.10      TO        13      Normal @ 9.89             386.66         INT TFR TO BLACKTOWN NSW CONCRETE,Lot 7 Tattersall Road,MARAYONG"
"28.01.2023    1043304\1    38.340         38.34      TO        49      Normal @ 12.52            479.90         Rooty Hill Concrete NSW,21 Kellogg Rd,ROOTY HILL"
"28.01.2023    1043307/1    39.260         39.26      TO        53      Normal @ 12.81            502.88         Pendle Hill Concrete NSW,154A Bungaree Rd,PENDLE HILL"
"28.01.2023    34828490     39.280         39.28      TO        13      Normal @ 9.89             388.44         INT TFR TO BLACKTOWN NSW CONCRETE,Lot 7 Tattersall Road,MARAYONG"
"28.01.2023    34828506     39.440         39.44      TO        13      Normal @ 9.89             390.02         INT TFR TO BLACKTOWN NSW CONCRETE,Lot 7 Tattersall Road,MARAYONG"
"28.01.2023    34828524     38.920         38.92      TO        18      Normal @ 10.25            399.09         INT TFR TO PENDLE HILL CONCRETE,154A Bungaree Road,PENDLE HILL"
"30.01.2023    34401681     38.900         38.90      TO       175      Normal @ 21.71            844.71         Emu Plains NSW Conc Tolling,Lot 45 Kite Street,EMU PLAINS"
"31.01.2023    34401854     38.860         38.86      TO       182      Normal @ 22.23            863.70         INT TFR TO ARTARMON NSW CONCRETE,5 Marden Street,ARTARMON"
"31.01.2023    34401947     38.980         38.98      TO       153      Normal @ 20.11            783.85         Metromix Wetherill Park,136 Hassall St,Wetherill Park"
"Holcim Australia Pty Ltd"
"ABN:      87099732297                                                                                                                                                       Page 12 of 12"
"Area:     81                                                                            GROSS CARTAGE INCOME STATEMENT                                                      10.03.2023 12:36:54"
""
"Owner:     320941            PNR TRANSPORT PTY LTD"
"P.O.BOX 8017"
"TARNEIT"
"Payment Cut-Off Date:        02.02.2023"
"Payment for Truck:           20010322             TRK,QRY,1100,SYDN,PNR TRANSPORT PTY LTD"
""
""
"Date         Docket #      Load Qty       Paid Qty   Units   KM/Zone   Description               Amount (AUD)   Delivery Address                                                      Adjustment Reason"
""
""
"31.01.2023 34411607        38.160         38.16      TO       182      Normal @ 22.23            848.14         INT TFR TO ARTARMON NSW CONCRETE,5 Marden Street,ARTARMON"
""
"Total Income:             31,510.79"
"Total GST Paid:           3,151.08"
""
"Total for Truck: Trips     Load Qty       Paid Qty   Units Km/Zone                               Amount (AUD)"
"52            2,025.620      2,025.62   TO    4,338                                 34,661.87"
""
"Total for Vendor: Trips    Load Qty       Paid Qty Units Km/Zone                                 Amount (AUD)"
"342           13,087.980     13,087.98 TO   27757                                   221,768.41"
""
